0, pos(meters)  ,       speed(mps)      ,      accel(mps2)      ,       jerk(mps3)      ,       snap(mps4)      ,     time(seconds)
4114, 1.159400  ,       -0.555241       ,       -1.832108       ,       9.347490        ,       272.946695      ,       217.467000
4115, 1.153418  ,       -0.564588       ,       -1.657621       ,       11.590887       ,       281.047852      ,       217.477000
4116, 1.147249  ,       -0.575182       ,       -1.520525       ,       13.024169       ,       276.062525      ,       217.487000
4117, 1.141079  ,       -0.583907       ,       -1.383428       ,       13.958918       ,       258.613877      ,       217.497000
4118, 1.134848  ,       -0.592008       ,       -1.258795       ,       14.457450       ,       234.310405      ,       217.507000
4119, 1.128429  ,       -0.601355       ,       -1.171552       ,       14.208184       ,       199.413110      ,       217.517000
4120, 1.122010  ,       -0.608833       ,       -1.065614       ,       14.208184       ,       170.747476      ,       217.527000
4121, 1.115467  ,       -0.616311       ,       -0.972139       ,       13.958918       ,       140.835509      ,       217.537000
4122, 1.108737  ,       -0.625035       ,       -0.916054       ,       12.961852       ,       99.083389       ,       217.547000
4123, 1.101757  ,       -0.636252       ,       -0.916054       ,       11.030038       ,       46.114282       ,       217.557000
4124, 1.094716  ,       -0.646846       ,       -0.916054       ,       9.160540        ,       -1.869498       ,       217.567000
4125, 1.087425  ,       -0.659933       ,       -0.953444       ,       7.041775        ,       -45.491116      ,       217.577000
4126, 1.079947  ,       -0.673019       ,       -0.978371       ,       5.421544        ,       -76.026248      ,       217.587000
4127, 1.072344  ,       -0.687352       ,       -1.034456       ,       3.489729        ,       -104.691883     ,       217.597000
4128, 1.064617  ,       -0.702308       ,       -1.103004       ,       1.557915        ,       -128.995356     ,       217.607000
4129, 1.056827  ,       -0.716018       ,       -1.146625       ,       0.249266        ,       -139.589177     ,       217.617000
4130, 1.048788  ,       -0.732220       ,       -1.233869       ,       -1.682548       ,       -158.907322     ,       217.627000
4131, 1.040563  ,       -0.749045       ,       -1.327344       ,       -3.552046       ,       -175.109637     ,       217.637000
4132, 1.032274  ,       -0.764625       ,       -1.395892       ,       -4.798378       ,       -177.602301     ,       217.647000
4133, 1.023862  ,       -0.778957       ,       -1.427050       ,       -5.109961       ,       -161.399986     ,       217.657000
4134, 1.015200  ,       -0.795160       ,       -1.483135       ,       -5.670810       ,       -148.313501     ,       217.667000
4135, 1.006475  ,       -0.809493       ,       -1.495598       ,       -5.421544       ,       -124.633194     ,       217.677000
4136, 0.997689  ,       -0.822579       ,       -1.495598       ,       -5.172278       ,       -105.938215     ,       217.687000
4137, 0.988653  ,       -0.836912       ,       -1.495598       ,       -4.611428       ,       -81.011576      ,       217.697000
4138, 0.979430  ,       -0.851868       ,       -1.495598       ,       -3.925946       ,       -54.838605      ,       217.707000
4139, 0.970145  ,       -0.866824       ,       -1.508062       ,       -3.614363       ,       -38.636290      ,       217.717000
4140, 0.960797  ,       -0.879910       ,       -1.476903       ,       -2.430347       ,       -7.477992       ,       217.727000
4141, 0.951387  ,       -0.891751       ,       -1.427050       ,       -0.997066       ,       25.549805       ,       217.737000
4142, 0.941915  ,       -0.903591       ,       -1.389660       ,       0.062317        ,       48.606946       ,       217.747000
4143, 0.932443  ,       -0.914184       ,       -1.352270       ,       0.747799        ,       58.577601       ,       217.757000
4144, 0.922909  ,       -0.922909       ,       -1.277490       ,       2.056448        ,       77.272580       ,       217.767000
4145, 0.913187  ,       -0.932879       ,       -1.233869       ,       2.617297        ,       80.388410       ,       217.777000
4146, 0.903466  ,       -0.942227       ,       -1.196479       ,       2.991197        ,       81.634742       ,       217.787000
4147, 0.893620  ,       -0.950328       ,       -1.134162       ,       3.614363        ,       82.257908       ,       217.797000
4148, 0.883712  ,       -0.957183       ,       -1.053150       ,       4.424478        ,       83.504240       ,       217.807000
4149, 0.873679  ,       -0.964661       ,       -0.978371       ,       5.296911        ,       89.112734       ,       217.817000
4150, 0.863583  ,       -0.972139       ,       -0.922286       ,       5.546177        ,       79.765244       ,       217.827000
4151, 0.853426  ,       -0.979617       ,       -0.878664       ,       5.483861        ,       64.809261       ,       217.837000
4152, 0.843206  ,       -0.987095       ,       -0.835042       ,       5.546177        ,       54.838605       ,       217.847000
4153, 0.832799  ,       -0.996442       ,       -0.822579       ,       5.296911        ,       45.491116       ,       217.857000
4154, 0.822330  ,       -1.005790       ,       -0.828811       ,       4.486795        ,       24.303473       ,       217.867000
4155, 0.811923  ,       -1.012645       ,       -0.797652       ,       4.362162        ,       17.448647       ,       217.877000
4156, 0.801267  ,       -1.021992       ,       -0.797652       ,       3.988262        ,       9.970656        ,       217.887000
4157, 0.790673  ,       -1.029470       ,       -0.791421       ,       3.427413        ,       -1.869498       ,       217.897000
4158, 0.780079  ,       -1.036325       ,       -0.791421       ,       2.617297        ,       -18.071813      ,       217.907000
4159, 0.769361  ,       -1.043180       ,       -0.785189       ,       1.931815        ,       -33.650962      ,       217.917000
4160, 0.758455  ,       -1.051281       ,       -0.791421       ,       1.308649        ,       -42.375286      ,       217.927000
4161, 0.747425  ,       -1.060005       ,       -0.803884       ,       0.747799        ,       -47.360614      ,       217.937000
4162, 0.736333  ,       -1.068730       ,       -0.816347       ,       0.186950        ,       -53.592273      ,       217.947000
4163, 0.725303  ,       -1.074961       ,       -0.785189       ,       0.373900        ,       -49.230112      ,       217.957000
4164, 0.714397  ,       -1.079323       ,       -0.735336       ,       0.934749        ,       -35.520460      ,       217.967000
4165, 0.703180  ,       -1.087425       ,       -0.747799       ,       0.498533        ,       -38.636290      ,       217.977000
4166, 0.692088  ,       -1.091787       ,       -0.697946       ,       0.997066        ,       -29.911967      ,       217.987000
4167, 0.681058  ,       -1.096149       ,       -0.666788       ,       1.246332        ,       -21.810809      ,       217.997000
4168, 0.669903  ,       -1.101757       ,       -0.654324       ,       1.370965        ,       -12.463319      ,       218.007000
4169, 0.658749  ,       -1.106120       ,       -0.629398       ,       1.557915        ,       -3.738996       ,       218.017000
4170, 0.647656  ,       -1.107989       ,       -0.567081       ,       2.243397        ,       9.347490        ,       218.027000
4171, 0.636564  ,       -1.108612       ,       -0.486069       ,       3.178146        ,       24.303473       ,       218.037000
4172, 0.625472  ,       -1.108612       ,       -0.398826       ,       4.175212        ,       39.882622       ,       218.047000
4173, 0.614317  ,       -1.109859       ,       -0.348973       ,       4.362162        ,       39.882622       ,       218.057000
4174, 0.603038  ,       -1.113598       ,       -0.342741       ,       3.925946        ,       29.911967       ,       218.067000
4175, 0.592008  ,       -1.111728       ,       -0.243035       ,       5.047644        ,       45.491116       ,       218.077000
4176, 0.580915  ,       -1.111728       ,       -0.199413       ,       4.985328        ,       39.882622       ,       218.087000
4177, 0.569761  ,       -1.112974       ,       -0.168255       ,       4.985328        ,       37.389958       ,       218.097000
4178, 0.558668  ,       -1.112351       ,       -0.105938       ,       5.483861        ,       41.128954       ,       218.107000
4179, 0.547763  ,       -1.109859       ,       -0.037390       ,       5.920077        ,       43.621618       ,       218.117000
4180, 0.536857  ,       -1.107989       ,       -0.000000       ,       5.670810        ,       34.274128       ,       218.127000
4181, 0.526077  ,       -1.104873       ,       0.037390        ,       5.234594        ,       20.564477       ,       218.137000
4182, 0.515234  ,       -1.102381       ,       0.062317        ,       4.611428        ,       4.362162        ,       218.147000
4183, 0.504515  ,       -1.098018       ,       0.118402        ,       4.673745        ,       3.115830        ,       218.157000
4184, 0.493921  ,       -1.091164       ,       0.224340        ,       5.670810        ,       17.448647       ,       218.167000
4185, 0.483328  ,       -1.086801       ,       0.249266        ,       4.923011        ,       -1.246332       ,       218.177000
4186, 0.472796  ,       -1.081193       ,       0.305351        ,       5.047644        ,       0.623166        ,       218.187000
4187, 0.462327  ,       -1.074338       ,       0.386363        ,       5.546177        ,       5.608494        ,       218.197000
4188, 0.452045  ,       -1.066237       ,       0.461143        ,       5.670810        ,       1.869498        ,       218.207000
4189, 0.441700  ,       -1.060628       ,       0.492301        ,       5.296911        ,       -6.231660       ,       218.217000
4190, 0.431480  ,       -1.044483       ,       0.620385        ,       6.087409        ,       3.447354        ,       218.228000
4191, 0.421323  ,       -1.038251       ,       0.651543        ,       6.025093        ,       7.186349        ,       218.238000
4192, 0.411290  ,       -1.030150       ,       0.707628        ,       6.336676        ,       16.533839       ,       218.248000
4193, 0.401319  ,       -1.022672       ,       0.738786        ,       6.087409        ,       13.418009       ,       218.258000
4194, 0.391535  ,       -1.014571       ,       0.751250        ,       5.152660        ,       -5.900136       ,       218.268000
4195, 0.381876  ,       -1.005223       ,       0.801103        ,       5.401927        ,       4.070520        ,       218.278000
4196, 0.372342  ,       -0.995253       ,       0.844725        ,       5.277293        ,       1.577856        ,       218.288000
4197, 0.362932  ,       -0.984659       ,       0.882115        ,       4.841077        ,       -7.769634       ,       218.298000
4198, 0.353522  ,       -0.975935       ,       0.888346        ,       4.155595        ,       -15.870791      ,       218.308000
4199, 0.344237  ,       -0.965341       ,       0.938200        ,       4.342544        ,       -10.262298      ,       218.318000
4200, 0.335014  ,       -0.964661       ,       0.798219        ,       1.778341        ,       -43.090686      ,       218.328000
4201, 0.325916  ,       -0.954067       ,       0.841841        ,       1.902974        ,       -41.221188      ,       218.338000
4202, 0.316942  ,       -0.943473       ,       0.866767        ,       1.591391        ,       -47.452848      ,       218.348000
4203, 0.307906  ,       -0.934126       ,       0.885462        ,       1.466758        ,       -46.206516      ,       218.358000
4204, 0.298746  ,       -0.927894       ,       0.866767        ,       1.155175        ,       -39.974856      ,       218.368000
4205, 0.289648  ,       -0.922286       ,       0.829377        ,       0.282742        ,       -51.191844      ,       218.378000
4206, 0.280487  ,       -0.918547       ,       0.767061        ,       -0.776640       ,       -60.539333      ,       218.388000
4207, 0.271326  ,       -0.916054       ,       0.686049        ,       -1.960655       ,       -68.017325      ,       218.398000
4208, 0.262291  ,       -0.912315       ,       0.636196        ,       -2.521505       ,       -66.770993      ,       218.408000
4209, 0.253317  ,       -0.909199       ,       0.561416        ,       -3.767837       ,       -81.103810      ,       218.418000
4210, 0.244281  ,       -0.907330       ,       0.573313        ,       -2.249063       ,       -40.274032      ,       218.428000
4211, 0.235307  ,       -0.906083       ,       0.479838        ,       -3.620028       ,       -55.230015      ,       218.438000
4212, 0.226459  ,       -0.904837       ,       0.386363        ,       -4.804043       ,       -63.954339      ,       218.448000
4213, 0.217734  ,       -0.901721       ,       0.324046        ,       -5.614159       ,       -70.809165      ,       218.458000
4214, 0.209072  ,       -0.896736       ,       0.311583        ,       -5.551842       ,       -67.070169      ,       218.468000
4215, 0.200472  ,       -0.891751       ,       0.305351        ,       -5.240259       ,       -55.230015      ,       218.478000
4216, 0.192060  ,       -0.884273       ,       0.342741        ,       -4.243194       ,       -34.665538      ,       218.488000
4217, 0.183647  ,       -0.876795       ,       0.392595        ,       -2.934545       ,       -9.738900       ,       218.498000
4218, 0.175234  ,       -0.870563       ,       0.417521        ,       -2.186746       ,       3.347586        ,       218.508000
4219, 0.166884  ,       -0.864331       ,       0.448679        ,       -1.127364       ,       26.404727       ,       218.518000
4220, 0.158783  ,       -0.854984       ,       0.523459        ,       -0.498533       ,       17.505299       ,       218.528000
4221, 0.150744  ,       -0.845636       ,       0.604471        ,       1.246332        ,       48.663597       ,       218.538000
4222, 0.142643  ,       -0.838158       ,       0.666788        ,       2.804247        ,       76.082900       ,       218.548000
4223, 0.134666  ,       -0.830680       ,       0.710409        ,       3.863629        ,       94.777879       ,       218.558000
4224, 0.126814  ,       -0.822579       ,       0.741568        ,       4.299845        ,       98.516875       ,       218.568000
4225, 0.119025  ,       -0.814478       ,       0.772726        ,       4.673745        ,       99.140041       ,       218.578000
4226, 0.111422  ,       -0.806377       ,       0.778957        ,       4.362162        ,       86.053555       ,       218.588000
4227, 0.104006  ,       -0.796406       ,       0.803884        ,       4.112895        ,       70.474406       ,       218.598000
4228, 0.096715  ,       -0.785189       ,       0.853737        ,       4.362162        ,       65.489078       ,       218.608000
4229, 0.089611  ,       -0.772726       ,       0.916054        ,       4.673745        ,       58.011087       ,       218.618000
4230, 0.082507  ,       -0.762755       ,       0.922286        ,       3.988262        ,       44.867950       ,       218.628000
4231, 0.075528  ,       -0.752161       ,       0.934749        ,       3.302780        ,       20.564477       ,       218.638000
4232, 0.068798  ,       -0.738452       ,       0.997066        ,       3.302780        ,       4.985328        ,       218.648000
4233, 0.062254  ,       -0.724119       ,       1.065614        ,       3.552046        ,       -3.115830       ,       218.658000
