0       ,1.828800       ,1.828800       ,0.000000
0       ,1.828800       ,1.828800       ,0.000000
0       ,1.828800       ,1.828800       ,0.000000
0       ,1.829423       ,1.828800       ,0.000000
0       ,1.832851       ,1.828795       ,-0.142234
0       ,1.839082       ,1.828780       ,-0.142234
0       ,1.846560       ,1.828741       ,-0.426702
0       ,1.854661       ,1.828681       ,-0.426702
0       ,1.863385       ,1.828639       ,-0.142234
0       ,1.874914       ,1.828595       ,-0.284468
0       ,1.887065       ,1.828519       ,-0.426702
1       ,1.897971       ,1.828481       ,-0.000000
1       ,1.910745       ,1.828431       ,-0.426702
1       ,1.922585       ,1.828343       ,-0.426702
1       ,1.935048       ,1.828250       ,-0.426702
1       ,1.947823       ,1.828138       ,-0.568937
1       ,1.959039       ,1.828056       ,-0.284468
1       ,1.971502       ,1.827962       ,-0.568937
1       ,1.983965       ,1.827838       ,-0.568937
1       ,1.995493       ,1.827709       ,-0.711171
1       ,2.009201       ,1.827539       ,-0.711171
1       ,2.020729       ,1.827411       ,-0.568937
1       ,2.033503       ,1.827234       ,-0.995639
1       ,2.045342       ,1.827059       ,-0.711171
1       ,2.054066       ,1.826974       ,-0.426702
1       ,2.062478       ,1.826922       ,-0.284468
1       ,2.071202       ,1.826879       ,-0.284468
1       ,2.078057       ,1.826863       ,0.000000
1       ,2.083354       ,1.826856       ,-0.142234
1       ,2.088028       ,1.826851       ,0.000000
1       ,2.092078       ,1.826856       ,0.142234
1       ,2.095817       ,1.826866       ,0.142234
1       ,2.099868       ,1.826870       ,0.000000
1       ,2.103607       ,1.826870       ,0.000000
1       ,2.106723       ,1.826870       ,0.000000
1       ,2.108592       ,1.826876       ,0.284468
1       ,2.111085       ,1.826888       ,0.284468
1       ,2.112643       ,1.826899       ,0.426702
1       ,2.113889       ,1.826912       ,0.711171
1       ,2.114824       ,1.826926       ,0.853405
1       ,2.115447       ,1.826935       ,0.853405
1       ,2.116070       ,1.826944       ,0.853405
1       ,2.116381       ,1.826950       ,0.995639
1       ,2.116381       ,1.826950       ,0.995639
1       ,2.116693       ,1.826954       ,0.853405
1       ,2.117316       ,1.826964       ,0.853405
1       ,2.117939       ,1.826976       ,1.137873
1       ,2.118874       ,1.826993       ,0.995639
1       ,2.119497       ,1.827003       ,0.995639
1       ,2.120120       ,1.827014       ,0.995639
1       ,2.121054       ,1.827032       ,1.137873
1       ,2.121677       ,1.827045       ,1.137873
1       ,2.122300       ,1.827057       ,1.137873
1       ,2.122612       ,1.827062       ,0.995639
1       ,2.122924       ,1.827069       ,1.137873
1       ,2.126662       ,1.827132       ,0.853405
1       ,2.133828       ,1.827230       ,0.711171
1       ,2.142240       ,1.827323       ,0.568937
1       ,2.149406       ,1.827404       ,0.711171
1       ,2.158441       ,1.827528       ,0.853405
1       ,2.170279       ,1.827735       ,1.137873
2       ,2.182118       ,1.827939       ,0.853405
2       ,2.194268       ,1.828104       ,0.711171
2       ,2.208912       ,1.828267       ,0.568937
2       ,2.220439       ,1.828427       ,0.995639
2       ,2.234459       ,1.828652       ,0.853405
2       ,2.247544       ,1.828813       ,0.568937
2       ,2.261564       ,1.828971       ,0.711171
2       ,2.276519       ,1.829156       ,0.711171
2       ,2.291162       ,1.829357       ,0.853405
2       ,2.307363       ,1.829557       ,0.568937
2       ,2.323253       ,1.829775       ,0.995639
2       ,2.339764       ,1.830084       ,1.137873
2       ,2.355339       ,1.830433       ,1.422341
2       ,2.373095       ,1.830806       ,0.995639
2       ,2.387425       ,1.831092       ,1.280107
2       ,2.402689       ,1.831413       ,1.137873
2       ,2.413280       ,1.831679       ,1.706810
2       ,2.424804       ,1.832007       ,1.564576
2       ,2.434148       ,1.832262       ,1.564576
2       ,2.440999       ,1.832468       ,1.849044
2       ,2.447227       ,1.832685       ,2.133512
2       ,2.453143       ,1.832914       ,2.275746
2       ,2.458436       ,1.833117       ,2.133512
2       ,2.463107       ,1.833272       ,1.706810
2       ,2.466844       ,1.833383       ,1.706810
2       ,2.470581       ,1.833505       ,1.991278
2       ,2.473695       ,1.833613       ,1.991278
2       ,2.476809       ,1.833730       ,2.275746
2       ,2.479611       ,1.833846       ,2.417980
2       ,2.482412       ,1.833968       ,2.560215
2       ,2.484591       ,1.834069       ,2.702449
2       ,2.486147       ,1.834145       ,2.844683
2       ,2.487392       ,1.834207       ,2.844683
2       ,2.488325       ,1.834255       ,2.986917
2       ,2.488948       ,1.834285       ,2.702449
2       ,2.488948       ,1.834285       ,2.702449
2       ,2.489259       ,1.834298       ,2.560215
2       ,2.489882       ,1.834326       ,2.560215
2       ,2.490193       ,1.834339       ,2.417980
2       ,2.491438       ,1.834392       ,2.417980
2       ,2.491750       ,1.834404       ,2.275746
2       ,2.492372       ,1.834429       ,2.275746
2       ,2.492372       ,1.834429       ,2.275746
2       ,2.489882       ,1.834325       ,2.560215
2       ,2.485213       ,1.834111       ,2.702449
2       ,2.479922       ,1.833867       ,2.560215
2       ,2.473696       ,1.833589       ,2.560215
2       ,2.466848       ,1.833298       ,2.275746
2       ,2.459376       ,1.832984       ,2.560215
2       ,2.452217       ,1.832672       ,2.417980
3       ,2.445678       ,1.832419       ,1.991278
3       ,2.440073       ,1.832224       ,1.991278
3       ,2.434468       ,1.832041       ,1.706810
3       ,2.428239       ,1.831842       ,1.991278
3       ,2.422946       ,1.831652       ,2.133512
3       ,2.417652       ,1.831460       ,1.991278
3       ,2.412981       ,1.831303       ,1.849044
3       ,2.408621       ,1.831162       ,1.849044
3       ,2.403950       ,1.831017       ,1.706810
3       ,2.398655       ,1.830853       ,1.849044
3       ,2.393984       ,1.830697       ,1.991278
3       ,2.389002       ,1.830524       ,1.991278
3       ,2.384954       ,1.830387       ,1.849044
3       ,2.380905       ,1.830261       ,1.706810
3       ,2.377479       ,1.830163       ,1.564576
3       ,2.374987       ,1.830095       ,1.564576
3       ,2.373119       ,1.830044       ,1.564576
3       ,2.371873       ,1.830010       ,1.564576
3       ,2.370627       ,1.829976       ,1.564576
3       ,2.370315       ,1.829967       ,1.422341
3       ,2.370315       ,1.829967       ,1.422341
3       ,2.370315       ,1.829967       ,1.422341
3       ,2.370315       ,1.829967       ,1.422341
3       ,2.370315       ,1.829967       ,1.422341
3       ,2.370315       ,1.829967       ,1.422341
3       ,2.370315       ,1.829967       ,1.422341
3       ,2.370004       ,1.829959       ,1.280107
3       ,2.369692       ,1.829952       ,1.422341
3       ,2.369069       ,1.829937       ,1.422341
3       ,2.367823       ,1.829906       ,1.422341
3       ,2.367512       ,1.829898       ,1.280107
3       ,2.366577       ,1.829876       ,1.422341
3       ,2.366577       ,1.829876       ,1.422341
3       ,2.365954       ,1.829861       ,1.422341
3       ,2.365643       ,1.829853       ,1.564576
3       ,2.365331       ,1.829845       ,1.422341
3       ,2.365331       ,1.829845       ,1.422341
3       ,2.365331       ,1.829845       ,1.422341
3       ,2.364709       ,1.829829       ,1.422341
3       ,2.364086       ,1.829814       ,1.422341
3       ,2.362216       ,1.829777       ,0.568937
3       ,2.360970       ,1.829769       ,0.000000
3       ,2.360658       ,1.829766       ,-1.280107
3       ,2.360035       ,1.829782       ,-2.702449
3       ,2.358169       ,1.829883       ,-3.840322
3       ,2.357236       ,1.829949       ,-4.551492
3       ,2.355374       ,1.830107       ,-5.404897
3       ,2.354133       ,1.830232       ,-6.542770
3       ,2.352587       ,1.830421       ,-7.822878
3       ,2.351354       ,1.830602       ,-9.529687
4       ,2.350127       ,1.830819       ,-11.236497
4       ,2.349211       ,1.831007       ,-12.801073
4       ,2.348301       ,1.831220       ,-14.650116
4       ,2.347099       ,1.831548       ,-16.641394
4       ,2.346205       ,1.831823       ,-18.774906
4       ,2.345616       ,1.832026       ,-21.335121
4       ,2.345324       ,1.832136       ,-23.468633
4       ,2.344470       ,1.832516       ,-25.602145
4       ,2.343909       ,1.832787       ,-27.877891
4       ,2.343359       ,1.833080       ,-29.869169
4       ,2.343087       ,1.833232       ,-32.287150
4       ,2.343080       ,1.833222       ,-35.131832
4       ,2.343072       ,1.833211       ,-37.976515
4       ,2.342824       ,1.833400       ,-40.678964
