0       ,1.828800       ,1.828800       ,0.000000
0       ,1.828800       ,1.828800       ,0.000000
1       ,1.829112       ,1.828799       ,-0.142234
1       ,1.830981       ,1.828794       ,-0.142234
1       ,1.837524       ,1.828752       ,-0.568937
1       ,1.844690       ,1.828671       ,-0.711171
1       ,1.851856       ,1.828592       ,-0.568937
1       ,1.859022       ,1.828511       ,-0.711171
1       ,1.868991       ,1.828335       ,-1.280107
1       ,1.880517       ,1.828093       ,-1.137873
1       ,1.892667       ,1.827898       ,-0.711171
1       ,1.905752       ,1.827702       ,-0.995639
1       ,1.916968       ,1.827566       ,-0.426702
1       ,1.927873       ,1.827470       ,-0.568937
1       ,1.940024       ,1.827334       ,-0.711171
1       ,1.952487       ,1.827244       ,-0.142234
1       ,1.964950       ,1.827148       ,-0.711171
1       ,1.977724       ,1.827006       ,-0.568937
1       ,1.989875       ,1.826870       ,-0.711171
1       ,2.003272       ,1.826686       ,-0.853405
1       ,2.014800       ,1.826589       ,-0.142234
1       ,2.027886       ,1.826523       ,-0.426702
1       ,2.040349       ,1.826430       ,-0.426702
1       ,2.051255       ,1.826391       ,0.000000
1       ,2.060914       ,1.826404       ,0.142234
1       ,2.069638       ,1.826449       ,0.426702
1       ,2.076492       ,1.826518       ,0.711171
1       ,2.082412       ,1.826615       ,1.137873
1       ,2.087396       ,1.826714       ,1.137873
1       ,2.091446       ,1.826800       ,1.280107
1       ,2.095807       ,1.826886       ,0.995639
1       ,2.100168       ,1.826974       ,1.280107
1       ,2.102972       ,1.827032       ,1.137873
1       ,2.105776       ,1.827092       ,1.280107
1       ,2.107956       ,1.827144       ,1.422341
1       ,2.110448       ,1.827213       ,1.706810
1       ,2.112316       ,1.827269       ,1.706810
1       ,2.113562       ,1.827311       ,1.991278
1       ,2.114807       ,1.827358       ,2.275746
1       ,2.115119       ,1.827372       ,2.417980
1       ,2.116053       ,1.827413       ,2.560215
1       ,2.116675       ,1.827441       ,2.560215
1       ,2.116675       ,1.827441       ,2.560215
1       ,2.116986       ,1.827454       ,2.417980
1       ,2.117609       ,1.827480       ,2.417980
1       ,2.118543       ,1.827518       ,2.275746
1       ,2.118854       ,1.827531       ,2.417980
1       ,2.119788       ,1.827569       ,2.275746
1       ,2.120100       ,1.827582       ,2.417980
1       ,2.121034       ,1.827620       ,2.275746
1       ,2.121656       ,1.827647       ,2.560215
1       ,2.122590       ,1.827687       ,2.417980
2       ,2.122901       ,1.827699       ,2.275746
2       ,2.124769       ,1.827773       ,2.275746
2       ,2.130686       ,1.827985       ,1.849044
2       ,2.139406       ,1.828266       ,1.849044
2       ,2.147190       ,1.828548       ,2.275746
2       ,2.155286       ,1.828849       ,1.991278
2       ,2.165250       ,1.829195       ,1.991278
2       ,2.175837       ,1.829591       ,2.275746
2       ,2.188290       ,1.830086       ,2.275746
2       ,2.202613       ,1.830618       ,1.991278
2       ,2.215689       ,1.831140       ,2.560215
2       ,2.229385       ,1.831753       ,2.560215
2       ,2.241524       ,1.832311       ,2.702449
2       ,2.254908       ,1.832926       ,2.560215
2       ,2.270782       ,1.833656       ,2.702449
2       ,2.284785       ,1.834371       ,3.129151
2       ,2.301587       ,1.835246       ,2.844683
2       ,2.316213       ,1.835992       ,2.986917
2       ,2.333640       ,1.836857       ,2.702449
2       ,2.348263       ,1.837641       ,3.413619
2       ,2.364752       ,1.838561       ,2.986917
2       ,2.379373       ,1.839380       ,3.413619
2       ,2.394615       ,1.840270       ,3.271385
2       ,2.406122       ,1.840973       ,3.698088
2       ,2.417625       ,1.841731       ,3.840322
2       ,2.428819       ,1.842453       ,3.555853
2       ,2.437834       ,1.843073       ,4.267024
2       ,2.445602       ,1.843642       ,4.124790
2       ,2.452439       ,1.844135       ,4.124790
2       ,2.457723       ,1.844509       ,3.982556
2       ,2.462075       ,1.844812       ,3.982556
2       ,2.465494       ,1.845045       ,3.840322
2       ,2.469225       ,1.845296       ,3.840322
2       ,2.472022       ,1.845487       ,3.982556
2       ,2.474509       ,1.845661       ,3.982556
2       ,2.476685       ,1.845815       ,4.124790
2       ,2.478549       ,1.845950       ,4.124790
2       ,2.480103       ,1.846065       ,4.267024
2       ,2.481656       ,1.846183       ,4.409258
2       ,2.482589       ,1.846253       ,4.267024
2       ,2.483521       ,1.846324       ,4.409258
2       ,2.483831       ,1.846347       ,4.267024
2       ,2.484764       ,1.846415       ,4.124790
2       ,2.485385       ,1.846457       ,3.840322
2       ,2.486318       ,1.846518       ,3.698088
2       ,2.487251       ,1.846576       ,3.555853
2       ,2.488495       ,1.846654       ,3.555853
2       ,2.489117       ,1.846692       ,3.555853
2       ,2.490050       ,1.846752       ,3.698088
2       ,2.490983       ,1.846811       ,3.555853
3       ,2.491605       ,1.846849       ,3.555853
3       ,2.492537       ,1.846909       ,3.698088
3       ,2.492848       ,1.846928       ,3.555853
3       ,2.493470       ,1.846967       ,3.555853
3       ,2.493159       ,1.846948       ,3.698088
3       ,2.492538       ,1.846908       ,3.698088
3       ,2.487874       ,1.846601       ,3.840322
3       ,2.482589       ,1.846240       ,3.982556
3       ,2.476061       ,1.845793       ,3.840322
3       ,2.469532       ,1.845362       ,3.698088
3       ,2.462692       ,1.844920       ,3.698088
3       ,2.455229       ,1.844438       ,3.698088
3       ,2.445281       ,1.843771       ,3.982556
3       ,2.439686       ,1.843382       ,3.982556
3       ,2.434713       ,1.843036       ,3.982556
3       ,2.429739       ,1.842689       ,3.982556
3       ,2.424145       ,1.842287       ,4.267024
3       ,2.419174       ,1.841916       ,4.267024
3       ,2.414202       ,1.841545       ,4.267024
3       ,2.410163       ,1.841248       ,4.124790
3       ,2.406122       ,1.840961       ,3.982556
3       ,2.402081       ,1.840685       ,3.840322
3       ,2.397418       ,1.840366       ,3.982556
3       ,2.392756       ,1.840037       ,4.124790
3       ,2.388406       ,1.839713       ,4.409258
3       ,2.384367       ,1.839406       ,4.267024
3       ,2.380638       ,1.839128       ,4.267024
3       ,2.379396       ,1.839035       ,4.267024
3       ,2.376288       ,1.838804       ,4.267024
3       ,2.374735       ,1.838686       ,4.409258
3       ,2.373803       ,1.838615       ,4.267024
3       ,2.373492       ,1.838592       ,4.409258
3       ,2.373492       ,1.838592       ,4.409258
3       ,2.373492       ,1.838592       ,4.409258
3       ,2.373492       ,1.838592       ,4.409258
3       ,2.373803       ,1.838615       ,4.267024
3       ,2.373803       ,1.838615       ,4.267024
3       ,2.373803       ,1.838615       ,4.267024
3       ,2.373803       ,1.838615       ,4.267024
3       ,2.372871       ,1.838546       ,4.124790
3       ,2.372560       ,1.838523       ,3.982556
3       ,2.371938       ,1.838480       ,3.982556
3       ,2.371627       ,1.838459       ,4.124790
3       ,2.371006       ,1.838414       ,4.124790
3       ,2.370695       ,1.838392       ,4.267024
3       ,2.370695       ,1.838392       ,4.267024
3       ,2.370695       ,1.838392       ,4.267024
3       ,2.370695       ,1.838392       ,4.267024
3       ,2.370695       ,1.838392       ,4.267024
3       ,2.370695       ,1.838392       ,4.267024
4       ,2.370384       ,1.838369       ,4.409258
4       ,2.370384       ,1.838369       ,4.409258
4       ,2.369763       ,1.838321       ,4.409258
4       ,2.369763       ,1.838321       ,4.409258
4       ,2.369763       ,1.838321       ,4.409258
4       ,2.369142       ,1.838273       ,4.409258
4       ,2.369142       ,1.838273       ,4.409258
4       ,2.368520       ,1.838225       ,4.409258
4       ,2.368520       ,1.838225       ,4.409258
4       ,2.368520       ,1.838225       ,4.409258
4       ,2.368520       ,1.838225       ,4.409258
4       ,2.367899       ,1.838177       ,4.409258
4       ,2.367899       ,1.838177       ,4.409258
4       ,2.367899       ,1.838177       ,4.409258
4       ,2.367899       ,1.838177       ,4.409258
4       ,2.367588       ,1.838153       ,4.267024
4       ,2.366656       ,1.838084       ,4.124790
4       ,2.366035       ,1.838040       ,3.555853
4       ,2.366968       ,1.838085       ,2.560215
4       ,2.367591       ,1.838102       ,1.422341
4       ,2.367280       ,1.838092       ,0.426702
4       ,2.366345       ,1.838087       ,-0.000000
4       ,2.365410       ,1.838089       ,-0.711171
