318, 0.033090   ,       -0.036767       ,       0.024927        ,       0.000000        ,       -4.985328       ,       13.793000
319, 0.029413   ,       -0.073534       ,       -0.342741       ,       -3.676679       ,       -4.985328       ,       13.803000
320, 0.025737   ,       -0.110300       ,       -0.710409       ,       -7.353358       ,       -42.998452      ,       13.813000
321, 0.022060   ,       -0.147067       ,       -1.078077       ,       -11.030038      ,       -79.765244      ,       13.823000
322, 0.018383   ,       -0.183834       ,       -1.445745       ,       -14.706717      ,       -116.532036     ,       13.833000
323, 0.014707   ,       -0.220601       ,       -1.813413       ,       -18.383396      ,       -153.298829     ,       13.843000
324, 0.011030   ,       -0.257368       ,       -2.181081       ,       -22.060075      ,       -190.065621     ,       13.853000
325, 0.007478   ,       -0.292888       ,       -2.542517       ,       -25.674438      ,       -226.209247     ,       13.863000
326, 0.004175   ,       -0.325916       ,       -2.879027       ,       -29.039534      ,       -259.237043     ,       13.873000
327, 0.001184   ,       -0.355828       ,       -3.184378       ,       -32.093047      ,       -287.902678     ,       13.883000
328, 0.002243   ,       -0.308467       ,       -2.717004       ,       -27.419303      ,       -239.295732     ,       13.893000
329, 0.003739   ,       -0.256744       ,       -1.832108       ,       -14.893667      ,       -112.169875     ,       13.903000
330, 0.005546   ,       -0.201906       ,       -0.916054       ,       -2.056448       ,       52.969107       ,       13.913000
331, 0.007790   ,       -0.142705       ,       0.043622        ,       11.216987       ,       222.470251      ,       13.923000
332, 0.010345   ,       -0.080388       ,       1.034456        ,       24.802006       ,       395.087225      ,       13.933000
333, 0.013336   ,       -0.013710       ,       2.068911        ,       38.823240       ,       572.066360      ,       13.943000
334, 0.016701   ,       0.056708        ,       3.140756        ,       53.218374       ,       752.784491      ,       13.953000
335, 0.020378   ,       0.128995        ,       4.218834        ,       67.613508       ,       932.879457      ,       13.963000
336, 0.024179   ,       0.200036        ,       5.259521        ,       81.385476       ,       1104.250098     ,       13.973000
337, 0.028105   ,       0.269208        ,       6.250355        ,       94.347328       ,       1264.403753     ,       13.983000
338, 0.032093   ,       0.298496        ,       6.069637        ,       87.866402       ,       1152.857044     ,       13.993000
339, 0.036206   ,       0.324669        ,       5.814138        ,       76.462464       ,       913.561312      ,       14.003000
340, 0.040506   ,       0.349596        ,       5.515019        ,       64.310728       ,       663.671758      ,       14.013000
341, 0.045055   ,       0.372653        ,       5.153583        ,       51.099610       ,       398.826221      ,       14.023000
342, 0.049791   ,       0.394464        ,       4.748525        ,       37.140692       ,       123.386862      ,       14.033000
343, 0.054776   ,       0.414405        ,       4.281150        ,       22.122392       ,       -167.008480     ,       14.043000
344, 0.059949   ,       0.432477        ,       3.757691        ,       6.169343        ,       -470.490307     ,       14.053000
345, 0.065308   ,       0.449303        ,       3.203073        ,       -10.157605      ,       -777.711130     ,       14.063000
346, 0.070792   ,       0.466128        ,       2.660919        ,       -25.986021      ,       -1073.714966    ,       14.073000
347, 0.076462   ,       0.483577        ,       2.143691        ,       -41.066637      ,       -1354.139652    ,       14.083000
348, 0.082320   ,       0.502272        ,       2.037753        ,       -40.318838      ,       -1281.852400    ,       14.093000
349, 0.088240   ,       0.520344        ,       1.956741        ,       -38.573974      ,       -1150.364380    ,       14.103000
350, 0.094347   ,       0.538415        ,       1.888193        ,       -36.268259      ,       -1005.789875    ,       14.113000
351, 0.100392   ,       0.553371        ,       1.807181        ,       -33.464013      ,       -845.636221     ,       14.123000
352, 0.106561   ,       0.567704        ,       1.732401        ,       -30.161233      ,       -673.019247     ,       14.133000
353, 0.112606   ,       0.578298        ,       1.638927        ,       -26.422237      ,       -485.446290     ,       14.143000
354, 0.118775   ,       0.588269        ,       1.557915        ,       -21.997759      ,       -281.671018     ,       14.153000
355, 0.124945   ,       0.596370        ,       1.470672        ,       -17.324014      ,       -71.664087      ,       14.163000
356, 0.131301   ,       0.605094        ,       1.389660        ,       -12.712586      ,       132.734352      ,       14.173000
357, 0.137844   ,       0.613818        ,       1.302417        ,       -8.412741       ,       326.538968      ,       14.183000
358, 0.144575   ,       0.622543        ,       1.202710        ,       -8.350424       ,       319.684142      ,       14.193000
359, 0.151554   ,       0.633137        ,       1.127930        ,       -8.288107       ,       302.858661      ,       14.203000
360, 0.158783   ,       0.644354        ,       1.059382        ,       -8.288107       ,       279.801520      ,       14.213000
361, 0.166198   ,       0.658063        ,       1.046919        ,       -7.602625       ,       258.613877      ,       14.223000
362, 0.173926   ,       0.673642        ,       1.059382        ,       -6.730192       ,       234.310405      ,       14.233000
363, 0.182027   ,       0.694207        ,       1.159089        ,       -4.798378       ,       216.238591      ,       14.243000
364, 0.190315   ,       0.715395        ,       1.271259        ,       -2.866563       ,       191.311953      ,       14.253000
365, 0.199039   ,       0.740944        ,       1.445745        ,       -0.249266       ,       170.747476      ,       14.263000
366, 0.207950   ,       0.766494        ,       1.614000        ,       2.243397        ,       149.559833      ,       14.273000
367, 0.217111   ,       0.792667        ,       1.788486        ,       4.860695        ,       132.734352      ,       14.283000
368, 0.226396   ,       0.818217        ,       1.956741        ,       7.540308        ,       158.907322      ,       14.293000
369, 0.235744   ,       0.841897        ,       2.087606        ,       9.596756        ,       178.848633      ,       14.303000
370, 0.245153   ,       0.863708        ,       2.193544        ,       11.341621       ,       196.297280      ,       14.313000
371, 0.254813   ,       0.886142        ,       2.280787        ,       12.338686       ,       199.413110      ,       14.323000
372, 0.264472   ,       0.905460        ,       2.318177        ,       12.587953       ,       193.181451      ,       14.333000
373, 0.274193   ,       0.921662        ,       2.274556        ,       11.154671       ,       159.530488      ,       14.343000
374, 0.284101   ,       0.937865        ,       2.224703        ,       9.534439        ,       124.010028      ,       14.353000
375, 0.293947   ,       0.949082        ,       2.081374        ,       6.356293        ,       66.055593       ,       14.363000
376, 0.304043   ,       0.960922        ,       1.944278        ,       3.302780        ,       10.593821       ,       14.373000
377, 0.314200   ,       0.970893        ,       1.782255        ,       -0.062317       ,       -49.230112      ,       14.383000
378, 0.324545   ,       0.981486        ,       1.632695        ,       -3.240463       ,       -107.807713     ,       14.393000
379, 0.335139   ,       0.993950        ,       1.520525        ,       -5.670810       ,       -152.675663     ,       14.403000
380, 0.345857   ,       1.007036        ,       1.433282        ,       -7.602625       ,       -189.442455     ,       14.413000
381, 0.356638   ,       1.018253        ,       1.321112        ,       -9.596756       ,       -219.354421     ,       14.423000
382, 0.367730   ,       1.032586        ,       1.271259        ,       -10.469188      ,       -230.571409     ,       14.433000
383, 0.379010   ,       1.048165        ,       1.265027        ,       -10.095289      ,       -212.499596     ,       14.443000
384, 0.390289   ,       1.061875        ,       1.240100        ,       -9.846022       ,       -193.804617     ,       14.453000
385, 0.401817   ,       1.078700        ,       1.296185        ,       -7.851891       ,       -142.081841     ,       14.463000
386, 0.413408   ,       1.093656        ,       1.327344        ,       -6.169343       ,       -94.721227      ,       14.473000
387, 0.424999   ,       1.107989        ,       1.370965        ,       -4.112895       ,       -40.505788      ,       14.483000
388, 0.436652   ,       1.121076        ,       1.395892        ,       -2.368031       ,       8.724324        ,       14.493000
389, 0.448181   ,       1.130423        ,       1.364733        ,       -1.557915       ,       41.128954       ,       14.503000
390, 0.459772   ,       1.139147        ,       1.321112        ,       -1.121699       ,       64.809261       ,       14.513000
391, 0.471425   ,       1.147872        ,       1.296185        ,       -0.249266       ,       93.474895       ,       14.523000
392, 0.483016   ,       1.152857        ,       1.202710        ,       -0.685483       ,       97.837057       ,       14.533000
393, 0.494607   ,       1.155973        ,       1.078077        ,       -1.869498       ,       82.257908       ,       14.543000
394, 0.506322   ,       1.160335        ,       0.984602        ,       -2.554980       ,       72.910418       ,       14.553000
395, 0.517976   ,       1.161581        ,       0.828811        ,       -4.673745       ,       31.781464       ,       14.563000
396, 0.529629   ,       1.162205        ,       0.685483        ,       -6.418609       ,       -2.492664       ,       14.573000
397, 0.541344   ,       1.163451        ,       0.554618        ,       -8.163474       ,       -40.505788      ,       14.583000
398, 0.553060   ,       1.164074        ,       0.429985        ,       -9.659073       ,       -72.910418      ,       14.593000
