0       ,1.828800       ,1.828800       ,0.000000
0       ,1.828800       ,1.828800       ,0.000000
0       ,1.828800       ,1.828800       ,0.000000
0       ,1.831293       ,1.828800       ,0.000000
0       ,1.837524       ,1.828800       ,0.000000
0       ,1.845314       ,1.828810       ,0.142234
0       ,1.852480       ,1.828838       ,0.284468
0       ,1.860270       ,1.828866       ,0.142234
0       ,1.871175       ,1.828879       ,0.000000
0       ,1.881457       ,1.828866       ,-0.142234
0       ,1.893921       ,1.828802       ,-0.426702
0       ,1.906072       ,1.828728       ,-0.284468
0       ,1.917601       ,1.828715       ,0.142234
0       ,1.930375       ,1.828730       ,0.000000
0       ,1.942216       ,1.828761       ,0.284468
0       ,1.953433       ,1.828788       ,0.000000
0       ,1.966207       ,1.828771       ,-0.142234
0       ,1.978359       ,1.828757       ,0.000000
0       ,1.991757       ,1.828739       ,-0.142234
0       ,2.004220       ,1.828741       ,0.142234
0       ,2.016061       ,1.828770       ,0.142234
1       ,2.028524       ,1.828801       ,0.142234
1       ,2.040052       ,1.828874       ,0.568937
1       ,2.049711       ,1.828958       ,0.426702
1       ,2.059058       ,1.829027       ,0.426702
1       ,2.066224       ,1.829109       ,0.853405
1       ,2.073701       ,1.829241       ,1.137873
1       ,2.079620       ,1.829366       ,1.280107
1       ,2.084604       ,1.829477       ,1.280107
1       ,2.089276       ,1.829588       ,1.422341
1       ,2.093637       ,1.829709       ,1.706810
1       ,2.096751       ,1.829801       ,1.706810
1       ,2.099243       ,1.829876       ,1.706810
1       ,2.102046       ,1.829963       ,1.849044
1       ,2.103603       ,1.830016       ,1.991278
1       ,2.105159       ,1.830073       ,2.133512
1       ,2.106405       ,1.830119       ,2.133512
1       ,2.107339       ,1.830156       ,2.275746
1       ,2.107962       ,1.830181       ,2.275746
1       ,2.109207       ,1.830230       ,2.275746
1       ,2.109207       ,1.830230       ,2.275746
1       ,2.110141       ,1.830265       ,2.133512
1       ,2.111386       ,1.830312       ,2.133512
1       ,2.112009       ,1.830335       ,2.133512
1       ,2.113255       ,1.830381       ,2.133512
1       ,2.114189       ,1.830418       ,2.275746
1       ,2.115746       ,1.830477       ,2.133512
1       ,2.116991       ,1.830528       ,2.417980
1       ,2.118236       ,1.830576       ,2.133512
1       ,2.119482       ,1.830623       ,2.133512
1       ,2.120727       ,1.830665       ,1.849044
1       ,2.121973       ,1.830705       ,1.849044
1       ,2.122596       ,1.830725       ,1.849044
1       ,2.123219       ,1.830745       ,1.849044
1       ,2.124464       ,1.830785       ,1.849044
1       ,2.125710       ,1.830826       ,1.849044
1       ,2.130381       ,1.830983       ,1.991278
1       ,2.137543       ,1.831241       ,2.133512
1       ,2.145327       ,1.831542       ,2.275746
1       ,2.153732       ,1.831887       ,2.417980
1       ,2.163384       ,1.832256       ,1.991278
1       ,2.173971       ,1.832652       ,2.275746
1       ,2.186735       ,1.833176       ,2.417980
1       ,2.199811       ,1.833694       ,2.133512
1       ,2.212574       ,1.834252       ,2.844683
1       ,2.226579       ,1.834930       ,2.702449
1       ,2.238404       ,1.835519       ,2.986917
1       ,2.253023       ,1.836376       ,3.698088
1       ,2.267019       ,1.837226       ,3.271385
1       ,2.282260       ,1.838117       ,3.413619
1       ,2.297814       ,1.839005       ,3.129151
2       ,2.312429       ,1.839936       ,4.124790
2       ,2.328904       ,1.841060       ,3.698088
2       ,2.343514       ,1.842061       ,4.124790
2       ,2.359365       ,1.843184       ,3.982556
2       ,2.373658       ,1.844253       ,4.551492
2       ,2.389194       ,1.845409       ,3.982556
2       ,2.401004       ,1.846262       ,4.267024
2       ,2.412811       ,1.847143       ,4.267024
2       ,2.423375       ,1.847931       ,4.267024
2       ,2.432072       ,1.848626       ,4.835961
2       ,2.440144       ,1.849309       ,4.835961
2       ,2.447284       ,1.849923       ,4.978195
2       ,2.453183       ,1.850429       ,4.835961
2       ,2.458150       ,1.850849       ,4.835961
2       ,2.462497       ,1.851217       ,4.835961
2       ,2.466844       ,1.851584       ,4.835961
2       ,2.470569       ,1.851900       ,4.835961
2       ,2.473674       ,1.852162       ,4.835961
2       ,2.476779       ,1.852425       ,4.835961
2       ,2.478952       ,1.852605       ,4.693727
2       ,2.481437       ,1.852802       ,4.409258
2       ,2.483301       ,1.852946       ,4.409258
2       ,2.484233       ,1.853019       ,4.551492
2       ,2.484854       ,1.853069       ,4.551492
2       ,2.484854       ,1.853069       ,4.551492
2       ,2.485786       ,1.853141       ,4.409258
2       ,2.486097       ,1.853164       ,4.267024
2       ,2.486718       ,1.853211       ,4.267024
2       ,2.487029       ,1.853235       ,4.409258
2       ,2.488272       ,1.853331       ,4.409258
2       ,2.489204       ,1.853401       ,4.267024
2       ,2.490136       ,1.853472       ,4.409258
2       ,2.491378       ,1.853568       ,4.409258
2       ,2.492310       ,1.853641       ,4.551492
2       ,2.493553       ,1.853740       ,4.551492
2       ,2.494484       ,1.853816       ,4.693727
2       ,2.495105       ,1.853867       ,4.693727
2       ,2.496037       ,1.853942       ,4.551492
2       ,2.496037       ,1.853942       ,4.551492
2       ,2.495416       ,1.853892       ,4.835961
2       ,2.492311       ,1.853636       ,4.551492
2       ,2.487031       ,1.853210       ,4.693727
2       ,2.480510       ,1.852667       ,4.835961
2       ,2.474301       ,1.852142       ,4.835961
2       ,2.467782       ,1.851582       ,4.978195
2       ,2.460641       ,1.850969       ,4.835961
2       ,2.454431       ,1.850458       ,4.551492
2       ,2.447909       ,1.849931       ,4.693727
2       ,2.442630       ,1.849492       ,4.835961
2       ,2.437352       ,1.849051       ,4.693727
3       ,2.432383       ,1.848643       ,4.693727
3       ,2.427103       ,1.848215       ,4.551492
3       ,2.422134       ,1.847820       ,4.551492
3       ,2.417165       ,1.847413       ,4.835961
3       ,2.412508       ,1.847024       ,4.693727
3       ,2.408160       ,1.846667       ,4.693727
3       ,2.404123       ,1.846340       ,4.551492
3       ,2.399153       ,1.845945       ,4.551492
3       ,2.395115       ,1.845628       ,4.409258
3       ,2.390455       ,1.845273       ,4.267024
3       ,2.386416       ,1.844968       ,4.409258
3       ,2.383309       ,1.844728       ,4.409258
3       ,2.380513       ,1.844510       ,4.551492
3       ,2.378028       ,1.844312       ,4.551492
3       ,2.376475       ,1.844190       ,4.409258
3       ,2.375543       ,1.844117       ,4.551492
3       ,2.374612       ,1.844042       ,4.693727
3       ,2.374301       ,1.844017       ,4.551492
3       ,2.374301       ,1.844017       ,4.551492
3       ,2.374301       ,1.844017       ,4.551492
3       ,2.374301       ,1.844017       ,4.551492
3       ,2.374301       ,1.844017       ,4.551492
3       ,2.374301       ,1.844017       ,4.551492
3       ,2.374301       ,1.844017       ,4.551492
3       ,2.373680       ,1.843967       ,4.551492
3       ,2.373369       ,1.843943       ,4.693727
3       ,2.372438       ,1.843867       ,4.551492
3       ,2.371816       ,1.843817       ,4.551492
3       ,2.371506       ,1.843792       ,4.409258
3       ,2.370574       ,1.843720       ,4.551492
3       ,2.370574       ,1.843720       ,4.551492
3       ,2.370574       ,1.843720       ,4.551492
3       ,2.370263       ,1.843695       ,4.409258
3       ,2.370263       ,1.843695       ,4.409258
3       ,2.370263       ,1.843695       ,4.409258
3       ,2.369953       ,1.843671       ,4.267024
3       ,2.369642       ,1.843648       ,4.409258
3       ,2.369331       ,1.843624       ,4.267024
3       ,2.368399       ,1.843555       ,4.124790
3       ,2.366845       ,1.843449       ,3.413619
3       ,2.365912       ,1.843395       ,2.986917
3       ,2.365600       ,1.843378       ,2.275746
3       ,2.364978       ,1.843354       ,1.137873
3       ,2.363108       ,1.843327       ,0.284468
3       ,2.361551       ,1.843326       ,-0.426702
3       ,2.360304       ,1.843341       ,-1.280107
3       ,2.359993       ,1.843346       ,-2.275746
3       ,2.359992       ,1.843341       ,-3.413619
3       ,2.359681       ,1.843357       ,-4.978195
3       ,2.360610       ,1.843252       ,-6.827239
4       ,2.361844       ,1.843078       ,-8.534048
4       ,2.363073       ,1.842868       ,-10.240858
4       ,2.363683       ,1.842743       ,-11.663199
4       ,2.364898       ,1.842466       ,-13.370009
4       ,2.365802       ,1.842227       ,-15.219053
