0, pos(meters)  ,       speed(mps)      ,      accel(mps2)      ,       jerk(mps3)      ,       snap(mps4)      ,     time(seconds)
3109, 0.790299  ,       1.041934        ,       -0.405058       ,       -1.744865       ,       56.084937       ,       156.616000
3110, 0.800581  ,       1.038818        ,       -0.392595       ,       -1.246332       ,       52.969107       ,       156.626000
3111, 0.810926  ,       1.036325        ,       -0.386363       ,       -0.997066       ,       47.360614       ,       156.636000
3112, 0.821083  ,       1.033209        ,       -0.367668       ,       -0.373900       ,       49.853278       ,       156.646000
3113, 0.831241  ,       1.030717        ,       -0.336510       ,       0.373900        ,       52.969107       ,       156.656000
3114, 0.841461  ,       1.028847        ,       -0.305351       ,       0.997066        ,       55.461771       ,       156.666000
3115, 0.851681  ,       1.027601        ,       -0.261730       ,       1.931815        ,       66.678759       ,       156.676000
3116, 0.861963  ,       1.026978        ,       -0.230571       ,       2.305714        ,       64.809261       ,       156.686000
3117, 0.872121  ,       1.025108        ,       -0.224340       ,       2.118764        ,       53.592273       ,       156.696000
3118, 0.882154  ,       1.021369        ,       -0.236803       ,       1.869498        ,       44.867950       ,       156.706000
3119, 0.892311  ,       1.020123        ,       -0.218108       ,       1.869498        ,       36.143626       ,       156.716000
3120, 0.902407  ,       1.018253        ,       -0.205645       ,       1.869498        ,       31.158298       ,       156.726000
3121, 0.912377  ,       1.014514        ,       -0.218108       ,       1.682548        ,       26.796137       ,       156.736000
3122, 0.922473  ,       1.013891        ,       -0.193181       ,       1.744865        ,       21.187643       ,       156.746000
3123, 0.932443  ,       1.012022        ,       -0.186950       ,       1.495598        ,       11.216987       ,       156.756000
3124, 0.942289  ,       1.008283        ,       -0.205645       ,       0.997066        ,       -0.000000       ,       156.766000
3125, 0.952198  ,       1.005167        ,       -0.224340       ,       0.373900        ,       -15.579149      ,       156.776000
3126, 0.961981  ,       1.000181        ,       -0.267961       ,       -0.373900       ,       -26.796137      ,       156.786000
3127, 0.971765  ,       0.996442        ,       -0.286656       ,       -0.623166       ,       -27.419303      ,       156.796000
3128, 0.981424  ,       0.992703        ,       -0.286656       ,       -0.498533       ,       -23.680307      ,       156.806000
3129, 0.990896  ,       0.985849        ,       -0.342741       ,       -1.246332       ,       -31.158298      ,       156.816000
3130, 1.000368  ,       0.979617        ,       -0.386363       ,       -1.807181       ,       -36.766792      ,       156.826000
3131, 1.009778  ,       0.974008        ,       -0.405058       ,       -1.869498       ,       -35.520460      ,       156.836000
3132, 1.019126  ,       0.966530        ,       -0.473606       ,       -2.804247       ,       -45.491116      ,       156.846000
3133, 1.028411  ,       0.959676        ,       -0.523459       ,       -3.365096       ,       -48.606946      ,       156.856000
3134, 1.037634  ,       0.953444        ,       -0.548386       ,       -3.427413       ,       -44.244784      ,       156.866000
3135, 1.046670  ,       0.944720        ,       -0.604471       ,       -3.801312       ,       -41.752120      ,       156.876000
3136, 1.055705  ,       0.937242        ,       -0.629398       ,       -3.614363       ,       -32.404630      ,       156.886000
3137, 1.064617  ,       0.928517        ,       -0.679251       ,       -3.925946       ,       -33.027796      ,       156.896000
3138, 1.073528  ,       0.921039        ,       -0.716641       ,       -4.299845       ,       -38.013124      ,       156.906000
3139, 1.082439  ,       0.915431        ,       -0.704178       ,       -3.614363       ,       -23.680307      ,       156.916000
3140, 1.091164  ,       0.907953        ,       -0.716641       ,       -3.302780       ,       -14.955983      ,       156.926000
3141, 1.099763  ,       0.899852        ,       -0.741568       ,       -3.365096       ,       -14.955983      ,       156.936000
3142, 1.108238  ,       0.891127        ,       -0.754031       ,       -2.804247       ,       0.000000        ,       156.946000
3143, 1.116589  ,       0.881780        ,       -0.778957       ,       -2.554980       ,       8.101158        ,       156.956000
3144, 1.124815  ,       0.871809        ,       -0.816347       ,       -2.679614       ,       7.477992        ,       156.966000
3145, 1.132978  ,       0.863085        ,       -0.816347       ,       -2.118764       ,       16.825481       ,       156.976000
3146, 1.140892  ,       0.851868        ,       -0.853737       ,       -2.243397       ,       13.709651       ,       156.986000
3147, 1.148557  ,       0.839405        ,       -0.891127       ,       -2.118764       ,       18.071813       ,       156.996000
3148, 1.155973  ,       0.824449        ,       -0.965907       ,       -2.492664       ,       18.071813       ,       157.006000
3149, 1.163077  ,       0.806377        ,       -1.090540       ,       -3.863629       ,       -2.492664       ,       157.016000
3150, 1.169869  ,       0.787059        ,       -1.208942       ,       -4.923011       ,       -16.202315      ,       157.026000
3151, 1.176413  ,       0.766494        ,       -1.333575       ,       -5.920077       ,       -25.549805      ,       157.036000
3152, 1.182644  ,       0.744060        ,       -1.470672       ,       -7.166409       ,       -43.621618      ,       157.046000
3153, 1.188502  ,       0.713808        ,       -1.652214       ,       -8.567525       ,       -58.851707      ,       157.057000
3154, 1.193924  ,       0.685766        ,       -1.832932       ,       -10.000807      ,       -71.938193      ,       157.067000
3155, 1.198909  ,       0.653984        ,       -2.063503       ,       -12.306521      ,       -100.603827     ,       157.077000
3156, 1.203583  ,       0.621580        ,       -2.275380       ,       -14.051386      ,       -116.806143     ,       157.087000
3157, 1.208007  ,       0.589175        ,       -2.474793       ,       -15.671618      ,       -134.254790     ,       157.097000
3158, 1.212120  ,       0.556147        ,       -2.655511       ,       -16.731000      ,       -141.109615     ,       157.107000
3159, 1.215984  ,       0.523743        ,       -2.798839       ,       -16.917949      ,       -129.269462     ,       157.117000
3160, 1.219598  ,       0.491961        ,       -2.923472       ,       -16.980266      ,       -119.298806     ,       157.127000
3161, 1.222963  ,       0.460180        ,       -3.035642       ,       -16.855633      ,       -108.081819     ,       157.137000
3162, 1.226017  ,       0.428398        ,       -3.129117       ,       -16.419417      ,       -91.256338      ,       157.147000
3163, 1.228946  ,       0.404435        ,       -3.093736       ,       -14.415219      ,       -58.476939      ,       157.157000
3164, 1.231688  ,       0.377639        ,       -3.081272       ,       -12.483405      ,       -24.825977      ,       157.167000
3165, 1.234367  ,       0.354581        ,       -2.994029       ,       -9.305258       ,       30.012628       ,       157.177000
3166, 1.236860  ,       0.332771        ,       -2.888091       ,       -6.127112       ,       79.242740       ,       157.187000
3167, 1.239228  ,       0.312206        ,       -2.769689       ,       -2.948966       ,       127.226519      ,       157.197000
3168, 1.241471  ,       0.293511        ,       -2.626361       ,       0.291497        ,       170.224971      ,       157.207000
3169, 1.243652  ,       0.276686        ,       -2.470570       ,       3.282694        ,       202.006436      ,       157.217000
3170, 1.245771  ,       0.261730        ,       -2.302315       ,       6.211574        ,       231.918402      ,       157.227000
3171, 1.247828  ,       0.248643        ,       -2.115365       ,       9.202771        ,       260.584037      ,       157.237000
3172, 1.249884  ,       0.238673        ,       -1.897257       ,       12.318601       ,       287.380174      ,       157.247000
3173, 1.251878  ,       0.229325        ,       -1.751096       ,       13.426394       ,       278.416135      ,       157.257000
3174, 1.253810  ,       0.221224        ,       -1.564147       ,       15.171259       ,       276.546637      ,       157.267000
3175, 1.255617  ,       0.212500        ,       -1.420818       ,       15.732108       ,       250.373666      ,       157.277000
3176, 1.257362  ,       0.205022        ,       -1.277490       ,       16.106008       ,       222.331198      ,       157.287000
3177, 1.259045  ,       0.198167        ,       -1.140394       ,       16.292958       ,       192.419231      ,       157.297000
3178, 1.260602  ,       0.191312        ,       -1.021992       ,       16.043691       ,       157.521937      ,       157.307000
3179, 1.262036  ,       0.183834        ,       -0.928517       ,       15.420525       ,       121.378311      ,       157.317000
3180, 1.263344  ,       0.175733        ,       -0.859969       ,       14.423460       ,       82.118854       ,       157.327000
3181, 1.264466  ,       0.166385        ,       -0.822579       ,       12.927861       ,       37.250905       ,       157.337000
3182, 1.265463  ,       0.155791        ,       -0.828811       ,       10.684464       ,       -16.341369      ,       157.347000
3183, 1.266336  ,       0.144575        ,       -0.847506       ,       9.035907        ,       -43.904875      ,       157.357000
3184, 1.267146  ,       0.133358        ,       -0.878664       ,       6.854826        ,       -83.164331      ,       157.367000
3185, 1.267831  ,       0.122141        ,       -0.903591       ,       5.172278        ,       -105.598306     ,       157.377000
3186, 1.268392  ,       0.110300        ,       -0.947212       ,       3.302780        ,       -128.032281     ,       157.387000
3187, 1.268828  ,       0.097837        ,       -1.003297       ,       1.370965        ,       -149.219924     ,       157.397000
3188, 1.269202  ,       0.085997        ,       -1.053150       ,       -0.311583       ,       -163.552741     ,       157.407000
3189, 1.269451  ,       0.074157        ,       -1.096772       ,       -1.682548       ,       -171.030733     ,       157.417000
3190, 1.269638  ,       0.062940        ,       -1.127930       ,       -2.679614       ,       -171.030733     ,       157.427000
3191, 1.269825  ,       0.053592        ,       -1.127930       ,       -3.053513       ,       -159.813746     ,       157.437000
3192, 1.269950  ,       0.044755        ,       -1.102334       ,       -2.758504       ,       -134.697871     ,       157.448000
3193, 1.270012  ,       0.036597        ,       -1.064326       ,       -2.226028       ,       -113.371600     ,       157.459000
3194, 1.270012  ,       0.028496        ,       -1.025803       ,       -1.564236       ,       -85.544501      ,       157.470000
3195, 1.270012  ,       0.021641        ,       -0.975950       ,       -0.861758       ,       -62.332856      ,       157.481000
3196, 1.270012  ,       0.016032        ,       -0.908535       ,       0.187324        ,       -34.100769      ,       157.492000
3197, 1.270012  ,       0.011670        ,       -0.827523       ,       1.558289        ,       -1.072973       ,       157.502000
3198, 1.270012  ,       0.007931        ,       -0.746512       ,       2.866938        ,       28.838994       ,       157.512000
3199, 1.270012  ,       0.005439        ,       -0.653037       ,       4.237903        ,       56.258297       ,       157.522000
3200, 1.270012  ,       0.003569        ,       -0.559562       ,       5.484235        ,       78.692272       ,       157.532000
3201, 1.270012  ,       0.001700        ,       -0.484782       ,       6.232034        ,       89.909259       ,       157.542000
3202, 1.270012  ,       0.000567        ,       -0.415770       ,       6.689460        ,       91.801613       ,       157.552000
3203, 1.270012  ,       0.000000        ,       -0.347273       ,       7.028900        ,       90.355320       ,       157.562000
3204, 1.270012  ,       0.000000        ,       -0.347273       ,       6.678691        ,       80.836940       ,       157.572000
3205, 1.270012  ,       0.000000        ,       -0.347273       ,       6.225480        ,       69.918660       ,       157.582000
3206, 1.270012  ,       0.000000        ,       -0.347273       ,       5.612614        ,       54.252895       ,       157.592000
3207, 1.270012  ,       0.000000        ,       -0.347273       ,       4.802498        ,       33.178555       ,       157.603000
3208, 1.270012  ,       0.000000        ,       -0.347273       ,       3.992382        ,       12.727381       ,       157.614000
3209, 1.270012  ,       0.000000        ,       -0.347273       ,       3.057633        ,       -9.479988       ,       157.625000
3210, 1.270012  ,       0.000000        ,       -0.347273       ,       2.122884        ,       -30.441026      ,       157.636000
3211, 1.270012  ,       0.000000        ,       -0.347273       ,       1.375085        ,       -45.397009      ,       157.646000
3212, 1.270012  ,       0.000000        ,       -0.347273       ,       0.684968        ,       -56.872439      ,       157.656000
3213, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.666000
3214, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.676000
3215, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.686000
3216, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.696000
3217, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.706000
3218, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.716000
3219, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.726000
3220, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.736000
3221, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.746000
3222, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.756000
3223, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.766000
3224, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.776000
3225, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.786000
3226, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.796000
3227, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.806000
3228, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.816000
3229, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.826000
3230, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.836000
3231, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.846000
3232, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.856000
3233, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.866000
3234, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.876000
3235, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.886000
3236, 1.270012  ,       0.000000        ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.896000
3237, 1.269950  ,       -0.000623       ,       -0.347273       ,       0.000000        ,       -67.116520      ,       157.906000
3238, 1.269763  ,       -0.002493       ,       -0.292321       ,       0.549519        ,       -67.116520      ,       157.916000
3239, 1.269514  ,       -0.004985       ,       -0.254932       ,       0.923419        ,       -59.875434      ,       157.926000
3240, 1.269140  ,       -0.008724       ,       -0.241335       ,       1.059382        ,       -53.983683      ,       157.936000
3241, 1.268641  ,       -0.013710       ,       -0.247567       ,       0.997066        ,       -48.478192      ,       157.946000
3242, 1.267956  ,       -0.020564       ,       -0.278725       ,       0.685483        ,       -44.229333      ,       157.956000
3243, 1.267021  ,       -0.029912       ,       -0.347273       ,       -0.000000       ,       -43.719470      ,       157.966000
3244, 1.265899  ,       -0.041129       ,       -0.440748       ,       -0.934749       ,       -44.569242      ,       157.976000
3245, 1.264528  ,       -0.054839       ,       -0.559150       ,       -2.118764       ,       -47.911678      ,       157.986000
3246, 1.262908  ,       -0.071041       ,       -0.709843       ,       -3.625693       ,       -55.502972      ,       157.996000
3247, 1.261039  ,       -0.087413       ,       -0.853016       ,       -4.927272       ,       -60.434330      ,       158.007000
3248, 1.258982  ,       -0.106108       ,       -1.021271       ,       -7.159339       ,       -75.905327      ,       158.017000
3249, 1.256552  ,       -0.127919       ,       -1.214453       ,       -9.465053       ,       -102.701463     ,       158.027000
3250, 1.253935  ,       -0.150353       ,       -1.401402       ,       -11.470514      ,       -124.115712     ,       158.037000
3251, 1.251068  ,       -0.174033       ,       -1.588352       ,       -13.277696      ,       -141.564359     ,       158.047000
3252, 1.247952  ,       -0.198337       ,       -1.762839       ,       -14.710977      ,       -152.781347     ,       158.057000
3253, 1.244587  ,       -0.222640       ,       -1.912399       ,       -15.521093      ,       -154.027679     ,       158.067000
3254, 1.240910  ,       -0.248190       ,       -2.055727       ,       -16.019626      ,       -149.665517     ,       158.077000
3255, 1.237047  ,       -0.273117       ,       -2.167897       ,       -15.957309      ,       -137.202197     ,       158.087000
3256, 1.232934  ,       -0.298043       ,       -2.255140       ,       -15.322813      ,       -115.787949     ,       158.097000
3257, 1.228634  ,       -0.324046       ,       -2.366331       ,       -15.133148      ,       -102.058761     ,       158.107000
3258, 1.224147  ,       -0.348350       ,       -2.422416       ,       -14.011449      ,       -68.521101      ,       158.117000
3259, 1.219536  ,       -0.370161       ,       -2.422416       ,       -12.079635      ,       -26.145815      ,       158.127000
3260, 1.214675  ,       -0.392595       ,       -2.422416       ,       -10.210137      ,       12.603778       ,       158.137000
3261, 1.209627  ,       -0.414405       ,       -2.403721       ,       -8.153689       ,       51.240068       ,       158.147000
3262, 1.204455  ,       -0.434970       ,       -2.366331       ,       -6.034925       ,       86.760528       ,       158.157000
3263, 1.199221  ,       -0.453665       ,       -2.310246       ,       -3.978477       ,       115.426163      ,       158.167000
3264, 1.193861  ,       -0.470490       ,       -2.223003       ,       -1.672763       ,       143.468631      ,       158.177000
3265, 1.188253  ,       -0.487939       ,       -2.148223       ,       0.196735        ,       161.540444      ,       158.187000
3266, 1.182520  ,       -0.504141       ,       -2.060980       ,       1.941600        ,       172.644129      ,       158.197000
3267, 1.176662  ,       -0.519720       ,       -1.956741       ,       4.095900        ,       192.290478      ,       158.207000
3268, 1.170680  ,       -0.534676       ,       -1.863266       ,       5.591498        ,       196.029474      ,       158.217000
