0, pos(meters)  ,       speed(mps)      ,      accel(mps2)      ,       jerk(mps3)      ,       snap(mps4)      ,     time(seconds)
2932, 0.363181  ,       -1.007036       ,       0.754031        ,       3.427413        ,       -41.752120      ,       121.698000
2933, 0.353709  ,       -0.998935       ,       0.729104        ,       1.869498        ,       -68.548257      ,       121.708000
2934, 0.344175  ,       -0.992080       ,       0.691714        ,       0.249266        ,       -95.344393      ,       121.718000
2935, 0.334765  ,       -0.983979       ,       0.685483        ,       -0.623166       ,       -107.807713     ,       121.728000
2936, 0.325480  ,       -0.974632       ,       0.710409        ,       -0.685483       ,       -102.199219     ,       121.738000
2937, 0.316381  ,       -0.964038       ,       0.747799        ,       -0.685483       ,       -100.952887     ,       121.748000
2938, 0.307470  ,       -0.952198       ,       0.803884        ,       -0.186950       ,       -87.866402      ,       121.758000
2939, 0.298683  ,       -0.939734       ,       0.866201        ,       0.436216        ,       -72.910418      ,       121.768000
2940, 0.289834  ,       -0.928517       ,       0.909822        ,       0.747799        ,       -63.562929      ,       121.778000
2941, 0.280861  ,       -0.920416       ,       0.922286        ,       1.121699        ,       -43.621618      ,       121.788000
2942, 0.271887  ,       -0.912938       ,       0.940981        ,       1.869498        ,       -15.579149      ,       121.798000
2943, 0.262914  ,       -0.907953       ,       0.909822        ,       1.807181        ,       -0.623166       ,       121.808000
2944, 0.254127  ,       -0.900475       ,       0.916054        ,       2.243397        ,       19.941311       ,       121.818000
2945, 0.245340  ,       -0.894243       ,       0.897359        ,       2.118764        ,       27.419303       ,       121.828000
2946, 0.236616  ,       -0.888635       ,       0.859969        ,       1.495598        ,       21.810809       ,       121.838000
2947, 0.227892  ,       -0.884896       ,       0.791421        ,       0.436216        ,       11.216987       ,       121.848000
2948, 0.219043  ,       -0.884273       ,       0.679251        ,       -1.246332       ,       -10.593821      ,       121.858000
2949, 0.210319  ,       -0.883649       ,       0.560849        ,       -3.053513       ,       -34.897294      ,       121.868000
2950, 0.201843  ,       -0.879910       ,       0.486069        ,       -4.237529       ,       -49.853278      ,       121.878000
2951, 0.193493  ,       -0.873679       ,       0.467374        ,       -4.549112       ,       -56.708103      ,       121.888000
2952, 0.185143  ,       -0.867447       ,       0.454911        ,       -4.860695       ,       -67.301925      ,       121.898000
2953, 0.176917  ,       -0.859969       ,       0.479838        ,       -4.299845       ,       -61.070265      ,       121.908000
2954, 0.168691  ,       -0.854361       ,       0.461143        ,       -4.549112       ,       -67.925091      ,       121.918000
2955, 0.160465  ,       -0.848752       ,       0.454911        ,       -4.424478       ,       -65.432427      ,       121.928000
2956, 0.152302  ,       -0.843144       ,       0.454911        ,       -4.050579       ,       -55.461771      ,       121.938000
2957, 0.144201  ,       -0.836912       ,       0.479838        ,       -3.115830       ,       -35.520460      ,       121.948000
2958, 0.136411  ,       -0.826318       ,       0.579544        ,       -0.997066       ,       2.492664        ,       121.958000
2959, 0.128684  ,       -0.816347       ,       0.673019        ,       1.121699        ,       41.752120       ,       121.968000
2960, 0.120832  ,       -0.810116       ,       0.697946        ,       2.118764        ,       63.562929       ,       121.978000
2961, 0.113105  ,       -0.803884       ,       0.697946        ,       2.305714        ,       68.548257       ,       121.988000
2962, 0.105627  ,       -0.795160       ,       0.722873        ,       2.679614        ,       75.403082       ,       121.998000
2963, 0.098211  ,       -0.787059       ,       0.729104        ,       2.492664        ,       67.925091       ,       122.008000
2964, 0.091045  ,       -0.776465       ,       0.778957        ,       3.178146        ,       77.272580       ,       122.018000
2965, 0.084127  ,       -0.763378       ,       0.853737        ,       3.988262        ,       84.127406       ,       122.028000
2966, 0.077397  ,       -0.749045       ,       0.940981        ,       4.860695        ,       89.112734       ,       122.038000
2967, 0.070854  ,       -0.733466       ,       1.034456        ,       5.546177        ,       86.620070       ,       122.048000
2968, 0.064435  ,       -0.719757       ,       1.065614        ,       4.860695        ,       58.577601       ,       122.058000
2969, 0.058204  ,       -0.704801       ,       1.115467        ,       4.424478        ,       33.027796       ,       122.068000
2970, 0.052221  ,       -0.686106       ,       1.240100        ,       5.421544        ,       33.027796       ,       122.078000
2971, 0.046550  ,       -0.665541       ,       1.383428        ,       6.854826        ,       45.491116       ,       122.088000
2972, 0.041129  ,       -0.644977       ,       1.501830        ,       7.789575        ,       51.099610       ,       122.098000
2973, 0.036019  ,       -0.621920       ,       1.651390        ,       9.222856        ,       67.301925       ,       122.108000
2974, 0.031096  ,       -0.599486       ,       1.769791        ,       9.908339        ,       67.301925       ,       122.118000
2975, 0.026547  ,       -0.575805       ,       1.875730        ,       10.219922       ,       62.316597       ,       122.128000
2976, 0.022247  ,       -0.551502       ,       1.975436        ,       10.344555       ,       54.838605       ,       122.138000
2977, 0.018321  ,       -0.525329       ,       2.081374        ,       10.469188       ,       49.230112       ,       122.148000
2978, 0.014644  ,       -0.497910       ,       2.218471        ,       11.528570       ,       66.678759       ,       122.158000
2979, 0.011279  ,       -0.469244       ,       2.355567        ,       12.401003       ,       79.765244       ,       122.168000
2980, 0.008413  ,       -0.438086       ,       2.480201        ,       12.401003       ,       69.794589       ,       122.178000
2981, 0.005795  ,       -0.407551       ,       2.579907        ,       11.964787       ,       51.099610       ,       122.188000
2982, 0.003427  ,       -0.377015       ,       2.679614        ,       11.777837       ,       39.882622       ,       122.198000
2983, 0.001309  ,       -0.347103       ,       2.748162        ,       10.967721       ,       17.448647       ,       122.208000
2984, -0.000561 ,       -0.316568       ,       2.829174        ,       10.593821       ,       6.854826        ,       122.218000
2985, -0.002243 ,       -0.287903       ,       2.879027        ,       10.032972       ,       -1.869498       ,       122.228000
2986, -0.003677 ,       -0.259237       ,       2.922648        ,       9.472123        ,       -8.724324       ,       122.238000
2987, -0.004985 ,       -0.233064       ,       2.922648        ,       8.412741        ,       -20.564477      ,       122.248000
2988, -0.006107 ,       -0.207514       ,       2.903953        ,       6.854826        ,       -46.737448      ,       122.258000
2989, -0.007166 ,       -0.184457       ,       2.847868        ,       4.923011        ,       -74.779916      ,       122.268000
2990, -0.008163 ,       -0.165762       ,       2.723235        ,       2.430347        ,       -99.706555      ,       122.278000
2991, -0.008974 ,       -0.147690       ,       2.598602        ,       0.186950        ,       -117.778368     ,       122.288000
2992, -0.009721 ,       -0.131488       ,       2.455274        ,       -2.243397       ,       -140.212343     ,       122.298000
2993, -0.010407 ,       -0.117155       ,       2.299482        ,       -4.486795       ,       -154.545160     ,       122.308000
2994, -0.010968 ,       -0.103559       ,       2.117734        ,       -6.949167       ,       -173.191362     ,       122.319000
2995, -0.011466 ,       -0.091719       ,       1.949479        ,       -9.130248       ,       -189.393678     ,       122.329000
2996, -0.011902 ,       -0.081748       ,       1.762530        ,       -11.435962      ,       -206.842325     ,       122.339000
