0, pos(meters)  ,       speed(mps)      ,      accel(mps2)      ,       jerk(mps3)      ,       snap(mps4)      ,     time(seconds)
369, 0.407987   ,       -1.055643       ,       0.417521        ,       3.489729        ,       -16.202315      ,       3.793000
370, 0.397642   ,       -1.050658       ,       0.454911        ,       3.738996        ,       -8.101158       ,       3.803000
371, 0.387235   ,       -1.047542       ,       0.461143        ,       3.676679        ,       -0.623166       ,       3.813000
372, 0.376953   ,       -1.042557       ,       0.498533        ,       4.175212        ,       16.202315       ,       3.823000
373, 0.366733   ,       -1.038195       ,       0.510996        ,       4.112895        ,       21.187643       ,       3.833000
374, 0.356326   ,       -1.036325       ,       0.492301        ,       3.676679        ,       20.564477       ,       3.843000
375, 0.345982   ,       -1.034456       ,       0.461143        ,       2.866563        ,       10.593821       ,       3.853000
376, 0.335575   ,       -1.033832       ,       0.405058        ,       1.557915        ,       -9.347490       ,       3.863000
377, 0.325106   ,       -1.035702       ,       0.317815        ,       0.186950        ,       -21.187643      ,       3.873000
378, 0.314699   ,       -1.036325       ,       0.249266        ,       -1.121699       ,       -39.259456      ,       3.883000
379, 0.304417   ,       -1.035702       ,       0.199413        ,       -2.181081       ,       -56.708103      ,       3.893000
380, 0.294134   ,       -1.035079       ,       0.155791        ,       -2.991197       ,       -67.301925      ,       3.903000
381, 0.283914   ,       -1.033209       ,       0.143328        ,       -3.178146       ,       -68.548257      ,       3.913000
382, 0.273819   ,       -1.031340       ,       0.112170        ,       -3.863629       ,       -80.388410      ,       3.923000
383, 0.263911   ,       -1.028224       ,       0.099707        ,       -4.112895       ,       -82.257908      ,       3.933000
384, 0.254252   ,       -1.020746       ,       0.155791        ,       -3.365096       ,       -70.417755      ,       3.943000
385, 0.244655   ,       -1.013268       ,       0.211876        ,       -2.492664       ,       -53.592273      ,       3.953000
386, 0.235183   ,       -1.003920       ,       0.299120        ,       -1.059382       ,       -26.172971      ,       3.963000
387, 0.225711   ,       -0.993950       ,       0.417521        ,       0.997066        ,       8.101158        ,       3.973000
388, 0.216363   ,       -0.983356       ,       0.529691        ,       2.804247        ,       39.259456       ,       3.983000
389, 0.207203   ,       -0.972139       ,       0.635629        ,       4.362162        ,       65.432427       ,       3.993000
390, 0.198229   ,       -0.959052       ,       0.760262        ,       6.044710        ,       90.359066       ,       4.003000
391, 0.189442   ,       -0.944720       ,       0.884896        ,       7.415675        ,       105.938215      ,       4.013000
392, 0.180718   ,       -0.931010       ,       1.003297        ,       8.911273        ,       127.749024      ,       4.023000
393, 0.172056   ,       -0.918547       ,       1.096772        ,       9.970656        ,       140.835509      ,       4.033000
394, 0.164017   ,       -0.902344       ,       1.184015        ,       10.282239       ,       136.473347      ,       4.043000
395, 0.157287   ,       -0.873679       ,       1.395892        ,       11.840153       ,       143.328173      ,       4.053000
396, 0.151741   ,       -0.834419       ,       1.695011        ,       13.958918       ,       150.182999      ,       4.063000
397, 0.147067   ,       -0.786435       ,       2.075143        ,       16.576215       ,       155.791492      ,       4.073000
398, 0.142830   ,       -0.735336       ,       2.480201        ,       19.505095       ,       167.008480      ,       4.083000
399, 0.138717   ,       -0.684859       ,       2.872795        ,       22.371658       ,       180.094965      ,       4.093000
400, 0.134791   ,       -0.634383       ,       3.246695        ,       24.864322       ,       188.196123      ,       4.103000
401, 0.131176   ,       -0.582660       ,       3.620594        ,       27.356986       ,       199.413110      ,       4.113000
402, 0.127874   ,       -0.528445       ,       4.025652        ,       30.223550       ,       213.122762      ,       4.123000
403, 0.124882   ,       -0.471737       ,       4.468100        ,       33.713279       ,       237.426234      ,       4.133000
404, 0.121829   ,       -0.421883       ,       4.804610        ,       36.205943       ,       259.237043      ,       4.143000
405, 0.117965   ,       -0.393218       ,       4.804610        ,       34.087179       ,       222.470251      ,       4.153000
406, 0.113354   ,       -0.383870       ,       4.505490        ,       28.104785       ,       141.458675      ,       4.163000
407, 0.108369   ,       -0.386986       ,       3.994494        ,       19.193512       ,       26.172971       ,       4.173000
408, 0.103383   ,       -0.394464       ,       3.408718        ,       9.285173        ,       -102.199219     ,       4.183000
409, 0.098647   ,       -0.400696       ,       2.841637        ,       -0.311583       ,       -226.832413     ,       4.193000
410, 0.094098   ,       -0.406927       ,       2.274556        ,       -9.721389       ,       -345.857113     ,       4.203000
411, 0.089611   ,       -0.415652       ,       1.670085        ,       -19.505095      ,       -468.620809     ,       4.213000
412, 0.085311   ,       -0.425622       ,       1.028224        ,       -29.974283      ,       -601.978327     ,       4.223000
413, 0.081012   ,       -0.438709       ,       0.330278        ,       -41.378220      ,       -750.914993     ,       4.233000
414, 0.076774   ,       -0.450549       ,       -0.286656       ,       -50.912660      ,       -871.186026     ,       4.243000
415, 0.072599   ,       -0.453665       ,       -0.604471       ,       -54.090806      ,       -881.779847     ,       4.253000
416, 0.068548   ,       -0.448056       ,       -0.641861       ,       -51.473509      ,       -795.782943     ,       4.263000
417, 0.064560   ,       -0.438086       ,       -0.510996       ,       -45.054900      ,       -642.484115     ,       4.273000
418, 0.060759   ,       -0.426246       ,       -0.317815       ,       -37.265325      ,       -465.504979     ,       4.283000
419, 0.057082   ,       -0.415652       ,       -0.149560       ,       -29.911967      ,       -296.003836     ,       4.293000
420, 0.053592   ,       -0.405058       ,       0.018695        ,       -22.558608      ,       -128.372190     ,       4.303000
421, 0.050227   ,       -0.393841       ,       0.218108        ,       -14.519767      ,       49.853278       ,       4.313000
422, 0.046862   ,       -0.384493       ,       0.411290        ,       -6.169343       ,       238.049400      ,       4.323000
423, 0.043684   ,       -0.373276       ,       0.654324        ,       3.240463        ,       446.186834      ,       4.333000
424, 0.040693   ,       -0.360813       ,       0.897359        ,       11.840153       ,       627.528131      ,       4.343000
425, 0.037888   ,       -0.347103       ,       1.065614        ,       16.700848       ,       707.916542      ,       4.353000
426, 0.035271   ,       -0.332771       ,       1.152857        ,       17.947180       ,       694.206890      ,       4.363000
427, 0.032903   ,       -0.316568       ,       1.215174        ,       17.261697       ,       623.165970      ,       4.373000
428, 0.030722   ,       -0.300366       ,       1.258795        ,       15.766099       ,       530.314240      ,       4.383000
429, 0.028666   ,       -0.284164       ,       1.314880        ,       14.644400       ,       445.563668      ,       4.393000
430, 0.026796   ,       -0.267961       ,       1.370965        ,       13.522702       ,       360.813096      ,       4.403000
431, 0.025176   ,       -0.250513       ,       1.433282        ,       12.151736       ,       266.715035      ,       4.413000
432, 0.023805   ,       -0.230571       ,       1.539220        ,       11.279304       ,       174.486472      ,       4.423000
433, 0.022683   ,       -0.210007       ,       1.632695        ,       9.783706        ,       65.432427       ,       4.433000
434, 0.021686   ,       -0.190066       ,       1.707475        ,       8.101158        ,       -37.389958      ,       4.443000
435, 0.020876   ,       -0.170124       ,       1.769791        ,       7.041775        ,       -96.590725      ,       4.453000
436, 0.020253   ,       -0.150183       ,       1.825876        ,       6.730192        ,       -112.169875     ,       4.463000
